movieId,title,
3552,Caddyshack
3553,Gossip
3554,Love and Basketball
3555,U-571
3556,Virgin Suicides
3557,Jennifer 8
3559,Limelight
3563,Crow: Salvation
3564,Flintstones in Viva Rock Vegas
3565,Where the Heart Is
3566,Big Kahuna
3567,Bossa Nova
3568,Smiling Fish and Goat on Fire
3569,Idiots
3571,Time Code
3572,Carnosaur
3573,Carnosaur 2
3574,Carnosaur 3: Primal Species
3576,Hidden
3577,Two Moon Junction
3578,Gladiator
3580,Up at the Villa
3581,Human Traffic
3584,Breathless
3586,The Idolmaker
3587,Inferno
3590,Lords of Flatbush
3591,Mr. Mom
3592,Time Masters
3593,Battlefield Earth
3594,Center Stage
3596,Screwed
3597,Whipped
3598,Hamlet
3599,Anchors Aweigh
3604,Gypsy
3606,On the Town
3608,Pee-wee's Big Adventure
3609,Regret to Inform
3614,Honeymoon in Vegas
3615,Dinosaur
3616,Loser
3617,Road Trip
3618,Small Time Crooks
3619,Hollywood Knights
3622,Twelve Chairs
3623,Mission: Impossible II
3624,Shanghai Noon
3625,Better Living Through Circuitry
3626,8 ½ Women
3627,Carnival of Souls
3628,Flying Tigers
3629,Gold Rush
3632,Monsieur Verdoux
3633,On Her Majesty's Secret Service
3634,Seven Days in May
3635,Spy Who Loved Me
3637,Vagabond
3638,Moonraker
3639,Man with the Golden Gun
3640,King in New York
3641,Woman of Paris
3643,Fighting Seabees
3646,Big Momma's House
3648,Abominable Snowman
3649,American Gigolo
3652,City of the Living Dead
3653,Endless Summer
3654,Guns of Navarone
3655,Blow-Out
3658,Quatermass and the Pit
3660,Puppet Master
3661,Puppet Master II
3662,Puppet Master III: Toulon's Revenge
3663,Puppet Master 4
3664,Puppet Master 5: The Final Chapter
3667,Rent-A-Cop
3668,Romeo and Juliet
3669,Stay Tuned
3671,Blazing Saddles
3672,Benji
3673,Benji the Hunted
3674,For the Love of Benji
3675,White Christmas
3676,Eraserhead
3677,Baraka
3678,Man with the Golden Arm
3679,Decline of Western Civilization
3680,Decline of Western Civilization Part II: The Metal Years
3681,For a Few Dollars More
3682,Magnum Force
3683,Blood Simple
3684,Fabulous Baker Boys
3685,Prizzi's Honor
3686,Flatliners
3687,Light Years
3688,Porky's
3689,Porky's II: The Next Day
3690,Porky's Revenge
3691,Private School
3692,Class of Nuke 'Em High
3693,Toxic Avenger
3694,Toxic Avenger II
3695,Toxic Avenger Part III: The Last Temptation of Toxie
3696,Night of the Creeps
3697,Predator 2
3698,Running Man
3699,Starman
3700,Brother from Another Planet
3701,Alien Nation
3702,Mad Max
3703,Road Warrior
3704,Mad Max Beyond Thunderdome
3705,Bird on a Wire
3706,Angel Heart
3707,9 1/2 Weeks
3708,Firestarter
3709,Sleepwalkers
3710,Action Jackson
3711,Sarafina!
3712,Soapdish
3713,Long Walk Home
3714,Clara's Heart
3715,Burglar
3716,Fatal Beauty
3717,Gone in 60 Seconds
3719,Love's Labour's Lost
3720,Sunshine
3723,Hamlet
3724,Coming Home
3725,American Pop
3726,Assault on Precinct 13
3727,Near Dark
3728,One False Move
3729,Shaft
3730,Conversation
3731,Cutter's Way
3732,Fury
3733,Paper Chase
3735,Serpico
3736,Ace in the Hole
3737,Lonely Are the Brave
3738,Sugarland Express
3739,Trouble in Paradise
3740,Big Trouble in Little China
3741,Badlands
3742,Battleship Potemkin
3743,Boys and Girls
3744,Shaft
3745,Titan A.E.
3746,Butterfly
3747,Jesus' Son
3751,Chicken Run
3752,Me & Irene
3753,Patriot
3754,Adventures of Rocky and Bullwinkle
3755,Perfect Storm
3756,Golden Bowl
3758,Communion
3760,Kentucky Fried Movie
3761,Blood In Out
3763,F/X
3764,F/X2
3765,Hot Spot
3766,Missing in Action
3767,Missing in Action 2: The Beginning
3768,Braddock: Missing in Action III
3769,Thunderbolt and Lightfoot
3770,Dreamscape
3771,The Golden Voyage of Sinbad
3773,House Party
3774,House Party 2
3783,Croupier
3784,Kid
3785,Scary Movie
3786,But I'm a Cheerleader
3787,Shower
3788,Blow-Up
3789,Pawnbroker
3790,Groove
3791,Footloose
3792,Duel in the Sun
3793,X-Men
3794,Chuck & Buck
3795,Five Senses
3797,In Crowd
3798,What Lies Beneath
3799,Pokémon the Movie 2000
3801,Anatomy of a Murder
3802,Freejack
3806,Mackenna's Gold
3807,Sinbad and the Eye of the Tiger
3808,Two Women
3809,What About Bob?
3810,White Sands
3811,Breaker Morant
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask
3813,Interiors
3814,Love and Death
3816,Official Story
3819,Tampopo
3821,Nutty Professor II: The Klumps
3822,Girl on the Bridge
3823,Wonderland
3824,Autumn in New York
3825,Coyote Ugly
3826,Hollow Man
3827,Space Cowboys
3830,Psycho Beach Party
3831,Saving Grace
3832,Black Sabbath
3833,Brain That Wouldn't Die
3834,Bronco Billy
3835,Crush
3836,Kelly's Heroes
3837,Phantasm II
3838,Phantasm III: Lord of the Dead
3839,Phantasm IV: Oblivion
3840,Pumpkinhead
3841,Air America
3843,Sleepaway Camp
3844,Steel Magnolias
3845,And God Created Woman
3846,Easy Money
3847,Ilsa Wolf of the SS
3849,The Spiral Staircase
3851,I'm the One That I Want
3852,Tao of Steve
3855,Affair of Love
3857,Bless the Child
3858,Cecil B. DeMented
3859,Eyes of Tammy Faye
3861,Replacements
3862,About Adam
3863,Cell
3864,Godzilla 2000
3865,Original Kings of Comedy
3868,Naked Gun: From the Files of Police Squad!
3869,Naked Gun 2 1/2: The Smell of Fear
3870,Our Town
3871,Shane
3872,Suddenly Summer
3873,Cat Ballou
3877,Supergirl
3879,Art of War
3882,Bring It On
3884,Crew
3888,Skipped Parts
3889,Highlander: Endgame
3893,Nurse Betty
3894,Solas
3895,Watcher
3896,Way of the Gun
3897,Almost Famous
3898,Bait
3899,Circus
3900,Crime and Punishment in Suburbia
3901,Duets
3906,Under Suspicion
3908,Urban Legends: Final Cut
3909,Woman on Top
3910,Dancer in the Dark
3911,Best in Show
3912,Beautiful
3914,Broken Hearts Club
3915,Girlfight
3916,Remember the Titans
3917,Hellraiser
3918,Hellbound: Hellraiser II
3919,Hellraiser III: Hell on Earth
3920,Faraway Close
3922,Bikini Beach
3925,Stranger Than Paradise
3926,Voyage to the Bottom of the Sea
3927,Fantastic Voyage
3928,Abbott and Costello Meet Frankenstein
3929,Bank Dick
3930,Creature from the Black Lagoon
3932,Invisible Man
3933,Killer Shrews
3937,Runaway
3938,Slumber Party Massacre
3939,Slumber Party Massacre II
3940,Slumber Party Massacre III
3941,Sorority House Massacre
3942,Sorority House Massacre II
3943,Bamboozled
3945,Digimon: The Movie
3946,Get Carter
3947,Get Carter
3948,Meet the Parents
3949,Requiem for a Dream
3950,Tigerland
3951,Two Family House
3952,Contender
3953,Dr. T and the Women
3955,Ladies Man
3957,Billy Jack
3958,Billy Jack Goes to Washington
3959,Time Machine
3962,Ghoulies II
3963,Unsinkable Molly Brown
3964,Adventures of Ichabod and Mr. Toad
3965,Strange Love of Martha Ivers
3966,Detour
3967,Billy Elliot
3968,Bedazzled
3969,Pay It Forward
3971,Private Eyes
3972,Legend of Drunken Master
3973,Book of Shadows: Blair Witch 2
3974,Little Vampire
3977,Charlie's Angels
3978,Legend of Bagger Vance
3979,Little Nicky
3980,Men of Honor
3981,Red Planet
3983,You Can Count on Me
3984,Diamonds Are Forever
3985,Eagle Has Landed
3986,6th Day
3987,Bounce
3988,How the Grinch Stole Christmas
3989,One Day in September
3990,Rugrats in Paris: The Movie
3991,102 Dalmatians
3992,Malèna
3993,Quills
3994,Unbreakable
3996,Crouching Tiger Dragon
3997,Dungeons & Dragons
3998,Proof of Life
3999,Vertical Limit
4000,Bounty
4002,Planes & Automobiles
4003,She's Having a Baby
4005,Living Daylights
4006,Transformers: The Movie
4007,Wall Street
4008,Born on the Fourth of July
4009,Talk Radio
4010,Brewster's Millions
4011,Snatch
4012,Punchline
4014,Chocolat
4015,Dude's My Car?
4016,Emperor's New Groove
4017,Pollock
4018,What Women Want
4019,Finding Forrester
4020,Gift
4021,Before Night Falls
4022,Cast Away
4023,Family Man
4024,House of Mirth
4025,Miss Congeniality
4027,O Brother Art Thou?
4029,State and Main
4030,Dracula 2000
4031,All the Pretty Horses
4032,Everlasting Piece
4033,Thirteen Days
4034,Traffic
4035,Claim
4036,Shadow of the Vampire
4037,House of Games
4039,Annie
4040,Don't Tell Mom the Babysitter's Dead
4041,Officer and a Gentleman
4042,Alamo
4043,At Close Range
4046,Friendly Persuasion
4047,Gettysburg
4051,Horrors of Spider Island
4052,Antitrust
4053,Double Take
4054,Save the Last Dance
4055,Panic
4056,Pledge
4061,The Man in the Moon
4062,Mystic Pizza
4063,Prelude to a Kiss
4064,Coffy
4065,Foxy Brown
4066,I'm Gonna Git You Sucka
4067,Untamed Heart
4068,Sugar & Spice
4069,Wedding Planner
4074,Legend of Rita
4077,With a Friend Like Harry...
4078,Amazing Grace and Chuck
4079,Amazon Women on the Moon
4080,Baby Boom
4081,Back to the Beach
4082,Barfly
4083,Best Seller
4084,Beverly Hills Cop II
4085,Beverly Hills Cop
4086,Big Easy
4089,Born in East L.A.
4090,Brave Little Toaster
4091,Can't Buy Me Love
4092,Cherry 2000
4093,Cop
4102,Eddie Murphy Raw
4103,Empire of the Sun
4104,Ernest Goes to Camp
4105,Evil Dead
4109,Flowers in the Attic
4110,Fourth Protocol
4111,Gardens of Stone
4113,Glass Menagerie
4115,Hiding Out
4116,Hollywood Shuffle
4117,Hope and Glory
4121,Innerspace
4123,Ishtar
4124,Jaws: The Revenge
4125,Leonard Part 6
4126,Less Than Zero
4127,Like Father Son
4128,Lost Boys
4129,Made in Heaven
4130,Maid to Order
4131,Making Mr. Right
4132,Mannequin
4133,Masters of the Universe
4135,Monster Squad
4138,My Demon Lover
4139,No Man's Land
4141,Head Over Heels
4142,Left Behind: The Movie
4143,Valentine
4144,In the Mood For Love
4146,Million Dollar Hotel
4147,Nico and Dani
4148,Hannibal
4149,Saving Silverman
4152,Vatel
4153,Down to Earth
4154,Recess: School's Out
4155,Sweet November
4156,Company Man
4157,Price of Milk
4158,Monkeybone
4159,3000 Miles to Graceland
4160,Widow of St. Pierre
4161,Mexican
4164,Caveman's Valentine
4166,Series 7: The Contenders
4167,15 Minutes
4168,Get Over It
4171,Long Night's Journey Into Day
4174,Avalon
4175,Gray's Anatomy
4178,Of Mice and Men
4180,Reform School Girls
4181,Tapeheads
4184,Bishop's Wife
4187,Lilies of the Field
4189,Greatest Story Ever Told
4190,Elmer Gantry
4191,Alfie
4193,Fantasticks
4194,I Know Where I'm Going!
4195,Abominable Dr. Phibes
4197,Real Life
4198,Battle Beyond the Stars
4200,Double Impact
4202,Fuzz
4203,Harley Davidson and the Marlboro Man
4204,Losin' It
4205,Mermaids
4207,Navy Seals
4210,Manhunter
4211,Reversal of Fortune
4212,Death on the Nile
4214,Revenge of the Nerds
4215,Revenge of the Nerds II: Nerds in Paradise
4217,4 Little Girls
4218,River's Edge
4219,Girls Just Want to Have Fun
4220,Longest Yard
4221,Necessary Roughness
4223,Enemy at the Gates
4224,Exit Wounds
4225,Dish
4226,Memento
4228,Heartbreakers
4229,Say It Isn't So
4231,Someone Like You
4232,Spy Kids
4233,Tomcats
4234,Tailor of Panama
4235,Amores Perros
4236,Keep the River on Your Right: A Modern Cannibal Tale
4237,Gleaners & I
4238,Along Came a Spider
4239,Blow
4240,Just Visiting
4241,Pokémon 3: The Movie
4242,Beautiful Creatures
4243,Brigham City
4246,Bridget Jones's Diary
4247,Joe Dirt
4248,Josie and the Pussycats
4251,Chopper
4252,Circle
4254,Crocodile Dundee in Los Angeles
4255,Freddy Got Fingered
4256,Center of the World
4259,Luzhin Defence
4260,Visit
4262,Scarface
4263,Days of Wine and Roses
4265,Driven
4267,One Night at McCool's
4268,Town & Country
4270,Mummy Returns
4273,Under the Sand
4275,Krull
4276,Lost in America
4278,Triumph of the Will
4280,World According to Garp
4282,Fellini Satyricon
4284,Frankie and Johnny
4285,Frankie and Johnny
4289,City of Women
4290,For the Boys
4291,Nine to Five
4292,Norma Rae
4293,Summer Rental
4294,5,000 Fingers of Dr. T
4296,Love Story
4297,Pelle the Conqueror
4298,Rififi
4299,Knight's Tale
4300,Bread and Roses
4304,Startup.com
4305,Angel Eyes
4306,Shrek
4307,Fast Food Women
4308,Moulin Rouge
4310,Pearl Harbor
4312,Himalaya
4313,Man Who Cried
4316,Ice Castles
4317,Love Potion #9
4321,City Slickers
4322,Eight Men Out
4323,Horse Soldiers
4325,Night
4326,Mississippi Burning
4327,Magnificent Seven
4329,Rio Bravo
4333,Throw Momma from the Train
4334,Yi Yi
4337,Sand Pebbles
4338,Twelve O'Clock High
4339,Von Ryan's Express
4340,Animal
4342,Big Eden
4343,Evolution
4344,Swordfish
4345,Anniversary Party
4347,Divided We Fall
4349,Catch-22
4350,Forgotten Silver
4351,Point Break
4353,Uncommon Valor
4354,Unlawful Entry
4355,Youngblood
4356,Gentlemen Prefer Blondes
4357,How to Marry a Millionaire
4359,Seven Year Itch
4361,Tootsie
4366,Atlantis: The Lost Empire
4367,Lara Croft: Tomb Raider
4368,Dr. Dolittle 2
4369,Fast and the Furious
4370,A.I. Artificial Intelligence
4371,Baby Boy
4372,Crazy/Beautiful
4373,Pootie Tang
4374,Let It Snow
4378,Sexy Beast
4380,Princess and the Warrior
4381,Closet
4383,Crimson Rivers
4384,Lumumba
4386,Cats & Dogs
4387,Kiss of the Dragon
4388,Scary Movie 2
4389,Lost and Delirious
4390,Rape Me
4392,Alice
4393,Another Woman
4394,Beach Blanket Bingo
4395,Big Deal on Madonna Street
4396,Cannonball Run
4397,Cannonball Run II
4399,Diary of a Chambermaid
4402,Dr. Goldfoot and the Bikini Machine
4403,Fall of the House of Usher
4404,Faust
4406,Man Who Shot Liberty Valance
4407,Salvador
4408,September
4409,Shadows and Fog
4410,Something Wild
4412,Thing with Two Heads
4419,All That Heaven Allows
4420,Barefoot Contessa
4422,Cries and Whispers
4424,Garden of the Finzi-Continis
4426,Kiss Me Deadly
4427,Lion in Winter
4428,Misfits
4429,Moby Dick
4432,Sweet Smell of Success
4433,Written on the Wind
4434,10th Victim
4436,Obsession
4437,Suspiria
4438,Fist of Fury
4439,Christiane F.
4440,Big Boss
4441,Game of Death
4442,Last Dragon
4443,Outland
4444,Way of the Dragon
4445,T-Rex: Back to the Cretaceous
4446,Final Fantasy: The Spirits Within
4447,Legally Blonde
4448,Score
4449,Adanggaman
4450,Bully
4451,Jump Tomorrow
4452,Made
4453,Michael Jordan to the Max
4454,More
4458,Africa: The Serengeti
4459,Alaska: Spirit of the Wild
4462,18 Again!
4463,1969
4464,Accidental Tourist
4465,Accused
4466,Above the Law
4467,Adventures of Baron Munchausen
4470,Ariel
4471,Arthur 2: On the Rocks
4473,Bat*21
4474,Beaches
4475,Beast of War
4476,Big Business
4477,Big Top Pee-Wee
4478,Biloxi Blues
4480,Blob
4482,Bright Lights City
4483,Caddyshack II
4484,Camille Claudel
4487,Cocktail
4488,Colors
4489,Coming to America
4490,Couch Trip
4492,Critters
4495,Crossing Delancey
4496,D.O.A.
4497,Dead Heat
4498,Dead Pool
4499,Dirty Rotten Scoundrels
4500,Drowning by Numbers
4502,Ernest Saves Christmas
4504,Feds
4505,For Keeps
4506,Frantic
4508,Gorillas in the Mist
4509,Great Outdoors
4511,High Spirits
4516,Johnny Be Good
4517,Lady in White
4518,The Lair of the White Worm
4519,Land Before Time
4520,License to Drive
4521,Little Nikita
4522,Masquerade
4523,Milagro Beanfield War
4524,Moon Over Parador
4526,My Stepmother Is an Alien
4527,Night in the Life of Jimmy Reardon
4529,Bagdad Cafe
4531,Red Heat
4533,Return of the Living Dead
4534,Return to Snowy River
4535,Man from Snowy River
4537,Running on Empty
4541,Serpent and the Rainbow
4544,Short Circuit 2
4545,Short Circuit
4546,Vanishing
4552,Tetsuo Ironman
4553,They Live
4557,Tucker: The Man and His Dream
4558,Twins
4562,Without a Clue
4563,Young Einstein
4564,Always
4565,American Ninja
4568,Best of the Best
4571,Bill & Ted's Excellent Adventure
4572,Black Rain
4573,Blaze
4574,Blind Fury
4577,Casualties of War
4578,Chances Are
4580,Cyborg
4581,Dad
4583,Disorganized Crime
4584,Dream a Little Dream
4585,Dream Team
4587,Earth Girls Are Easy
4589,Eddie and the Cruisers
4591,Erik the Viking
4593,Family Business
4594,Farewell to the King
4595,Fat Man and Little Boy
4597,Gleaming the Cube
4599,Great Balls of Fire!
4600,Gross Anatomy
4602,Harlem Nights
4603,Her Alibi
4605,How to Get Ahead in Advertising
4608,Innocent Man
4610,January Man
4611,Johnny Handsome
4612,Jesus of Montreal
4613,K-9
4614,Kickboxer
4615,Last Exit to Brooklyn
4616,Lean on Me
4617,Let It Ride
4619,Little Monsters
4621,Look Who's Talking
4622,Loverboy
4623,Major League
4624,Meet the Feebles
4625,Millennium
4626,Miracle Mile
4628,New York Stories
4629,Next of Kin
4630,No Holds Barred
4632,Package
4634,Penn & Teller Get Killed
4635,Pink Cadillac
4636,Punisher
4638,Jurassic Park III
4639,America's Sweethearts
4640,Brother
4641,Ghost World
4642,Hedwig and the Angry Inch
4643,Planet of the Apes
4644,Bread and Tulips
4645,Cure
4646,Greenfingers
4649,Wet Hot American Summer
4653,Return of the Musketeers
4654,Road House
4658,Santa Sangre
4660,Scenes from the Class Struggle in Beverly Hills
4661,Sea of Love
4662,See No Evil No Evil
4663,She's Out of Control
4666,Skin Deep
4670,Stepfather
4671,Sweetie
4672,Tall Guy
4673,Tango & Cash
4675,Three Fugitives
4676,Troop Beverly Hills
4677,Turner & Hooch
4678,UHF
4679,Uncle Buck
4681,War of the Roses
4683,Wizard
4686,Weekend at Bernie's II
4687,Billy Liar
4688,Black Robe
4689,Cat o' Nine Tails
4690,Cotton Club
4695,Who'll Stop the Rain
4697,Basket Case
4699,Original Sin
4700,Princess Diaries
4701,Rush Hour 2
4703,Chocolat
4704,Hatari!
4705,Cage aux Folles
4708,Marat/Sade
4709,Paint Your Wagon
4710,Shootist
4711,Theremin: An Electronic Odyssey
4713,Altered States
4714,Any Which Way You Can
4715,Awakening
4717,Battle Creek Brawl
4718,American Pie 2
4719,Osmosis Jones
4720,Others
4721,American Outlaws
4722,All Over the Guy
4723,Deep End
4725,Session 9
4727,Captain Corelli's Mandolin
4728,Rat Race
4732,Bubble Boy
4733,Curse of the Jade Scorpion
4734,Jay and Silent Bob Strike Back
4735,Ghosts of Mars
4736,Summer Catch
4738,Happy Accidents
4740,Maybe Baby
4741,Together
4743,Tortilla Soup
4744,Jeepers Creepers
4745,O
4748,3 Ninjas
4749,3 Ninjas Kick Back
4750,3 Ninjas Knuckle Up
4754,Wicker Man
4756,Musketeer
4757,Rock Star
4759,Two Can Play That Game
4765,L.I.E.
4766,Our Lady of the Assassins
4769,Into the Arms of Strangers: Stories of the Kindertransport
4770,Glass House
4771,Hardball
4772,Dinner Rush
4773,Haiku Tunnel
4774,Big Trouble
4775,Glitter
4776,Training Day
4777,American Astronaut
4780,Liam
4782,Sidewalks of New York
4783,Endurance: Shackleton's Legendary Antarctic Expedition
4784,French Lieutenant's Woman
4785,Great Silence
4786,Legend of Hell House
4787,Little Man Tate
4788,Moscow Does Not Believe in Tears
4789,Phantom of the Paradise
4792,13 Ghosts
4794,Opera
4795,Father Goose
4796,Grass Is Greener
4798,Indiscreet
4799,It's a Mad World
4800,King Solomon's Mines
4801,Little Foxes
4802,Operation Petticoat
4803,Play Misty for Me
4804,Pocketful of Miracles
4808,Vanishing
4809,Silkwood
4810,I Never Promised You a Rose Garden
4811,Quadrophenia
4812,SpaceCamp
4813,When Worlds Collide
4814,Don't Say a Word
4815,Hearts in Atlantis
4816,Zoolander
4818,Extreme Days
4821,Joy Ride
4822,Max Keeble's Big Move
4823,Serendipity
4825,Swamp
4826,Big Red One
4827,Boogeyman
4828,Party
4830,Brubaker
4831,Can't Stop the Music
4833,Changeling
4835,Coal Miner's Daughter
4836,Competition
4840,Last Metro
4844,Bandits
4845,Corky Romano
4846,Iron Monkey
4847,Fat Girl
4848,Mulholland Drive
4849,My First Mister
4850,Spriggan
4852,Bones
4855,Dirty Harry
4857,Fiddler on the Roof
4860,Making the Grade
4862,Not Without My Daughter
4863,Female Trouble
4864,Titanica
4865,From Hell
4866,Last Castle
4867,Riding in Cars with Boys
4871,Focus
4873,Waking Life
4874,K-PAX
4876,Thirteen Ghosts
4877,Better Than Sex
4878,Donnie Darko
4879,High Heels and Low Lifes
4880,Life as a House
4881,Man Who Wasn't There
4883,Town is Quiet
4885,Domestic Disturbance
4886,Monsters.
4887,One
4888,Tape
4889,Heist
4890,Shallow Hal
4893,When a Stranger Calls
4896,Harry Potter and the Sorcerer's Stone
4898,Novocaine
4899,Black Knight
4900,Out Cold
4901,Spy Game
4902,Devil's Backbone
4903,In the Bedroom
4909,Incredible Shrinking Woman
4911,Jabberwocky
4912,Funny Girl
4914,Breathless
4915,Beastmaster
4916,Midway
4917,MacArthur
4919,Subway
4920,Now
4921,Little Women
4925,Cheap Detective
4926,Everybody's Famous!
4927,Last Wave
4928,That Obscure Object of Desire
4929,Toy
4932,Dressed to Kill
4936,Fame
4939,Final Countdown
4941,Flash Gordon
4942,Angry Red Planet
4945,Enforcer
4946,Eye for an Eye
4947,Gauntlet
4951,Lord of the Flies
4952,Morons From Outer Space
4953,People That Time Forgot
4954,Ocean's Eleven
4956,Stunt Man
4957,Sudden Impact
4958,Behind Enemy Lines
4959,Affair of the Necklace
4961,Pornstar: The Legend of Ron Jeremy
4962,Texas Rangers
4963,Ocean's Eleven
4964,Baran
4965,Business of Strangers
4966,Incredible Shrinking Man
4967,No Man's Land
4969,And Then There Were None
4970,Blue Angel
4971,Moscow on the Hudson
4973,Amelie
4974,Not Another Teen Movie
4975,Vanilla Sky
4976,Iris
4977,Kandahar
4978,Lantana
4979,Royal Tenenbaums
4980,Bill & Ted's Bogus Journey
4981,Clockwise
4985,Sheena
4987,Spacehunter: Adventures in the Forbidden Zone
4988,White Water Summer
4989,How High
4990,Jimmy Neutron: Boy Genius
4991,Joe Somebody
4992,Kate & Leopold
4993,Lord of the Rings: The Fellowship of the Ring
4994,Majestic
4995,Beautiful Mind
4998,Defiant Ones
5004,Party
5007,Topkapi
5008,Witness for the Prosecution
5009,Ali
5010,Black Hawk Down
5011,Charlotte Gray
5012,Yentl
5013,Gosford Park
5014,I Am Sam
5015,Monster's Ball
5016,Shipping News
5021,Murder by Death
5023,Waterdance
5025,Orange County
5026,Brotherhood of the Wolf
5027,Another 48 Hrs.
5028,What Time Is It There?
5033,Russia House
5034,Truly
5039,Dragonslayer
5040,Conan the Destroyer
5041,Fire and Ice
5046,Impostor
5047,Kung Pow: Enter the Fist
5048,Snow Dogs
5049,48 Hrs.
5051,Italian for Beginners
5053,Blankman
5054,Brainstorm
5055,Dragon: The Bruce Lee Story
5059,Little Dieter Needs to Fly
5060,M*A*S*H
5062,Seconds
5063,One-Eyed Jacks
5064,The Count of Monte Cristo
5065,Mothman Prophecies
5066,Walk to Remember
5068,Beijing Bicycle
5069,Escaflowne: The Movie
5071,Maelström
5072,Metropolis
5073,Son's Room
5074,Storytelling
5075,Waydowntown
5076,Adventures of Huck Finn
5077,Cousins
5080,Slackers
5081,Birthday Girl
5083,Rare Birds
5088,Going Places
5092,Big Fat Liar
5093,Collateral Damage
5094,Rollerball
5095,Scotland.
5096,Baby's Day Out
5099,Heidi
5102,Rookie of the Year
5103,Sandlot
5105,Don't Look Now
5106,Crossroads
5107,Hart's War
5108,John Q
5109,Return to Never Land
5110,Super Troopers
5111,Good Son
5112,Last Orders
5113,After the Fox
5114,Bad and the Beautiful
5116,Designing Woman
5120,Sleuth
5121,Stroszek
5127,Dragonfly
5128,Queen of the Damned
5131,How to Kill Your Neighbor's Dog
5134,Mean Machine
5135,Monsoon Wedding
5136,Wendigo
5137,Scratch
5139,Bad News Bears
5146,Vampire Hunter D: Bloodlust
5147,Wild Strawberries
5151,40 Days and 40 Nights
5152,We Were Soldiers
5155,Big Bird Cage
5156,Big Doll House
5159,Ferngully: The Last Rainforest
5165,Zombie
5168,Royal Wedding
5170,All About the Benjamins
5171,Time Machine
5177,Magnificent Ambersons
5178,Fun
5181,Hangar 18
5187,Hopscotch
5189,Humanoids from the Deep
5197,Little Darlings
5198,Long Good Friday
5202,Mon oncle d'Amérique
5205,Motel Hell
5209,Ffolkes
5212,Octagon
5213,Oh! Book II
5214,Oh!
5218,Ice Age
5219,Resident Evil
5220,Showtime
5221,Harrison's Flowers
5222,Kissing Jessica Stein
5224,Promises
5225,And Your Mother Too
5226,All the Right Moves
5231,Road to Morocco
5237,Taps
5238,Return of the Secaucus 7
5239,Rude Boy
5240,Running Scared
5241,Seems Like Old Times
5244,Shogun Assassin
5246,Smokey and the Bandit II
5247,Smokey and the Bandit
5248,Smokey and the Bandit III
5250,Stir Crazy
5254,Blade II
5255,Sorority Boys
5256,Stolen Summer
5258,George Washington
5264,Clockstoppers
5265,Death to Smoochy
5266,Panic Room
5267,Rookie
5268,No Such Thing
5269,Piano Teacher
5272,Time Out
5275,Boxcar Bertha
5278,Fraternity Vacation
5279,Impromptu
5282,High Crimes
5283,National Lampoon's Van Wilder
5284,Crush
5285,Lucky Break
5288,Atomic Cafe
5291,Rashomon
5292,Slap Shot
5293,Changing Lanes
5294,Frailty
5296,Sweetest Thing
5297,Cat's Meow
5298,Human Nature
5299,My Big Fat Greek Wedding
5300,3:10 to Yuma
5303,Joe Versus the Volcano
5304,Rome City
5307,Taking Care of Business
5308,Three Men and a Baby
5309,Three Men and a Little Lady
5311,Watcher in the Woods
5312,Murder by Numbers
5313,The Scorpion King
5316,Enigma
5319,Nine Queens
5321,Triumph of Love
5322,World Traveler
5323,Jason X
5324,Life or Something Like It
5325,Dogtown and Z-Boyz
5328,Rain
5329,Salton Sea
5333,Bob le Flambeur
5334,Cadillac Man
5337,Delirious
5338,Full Moon in Blue Water
5339,Husbands and Wives
5341,Lenny
5345,Triumph of the Spirit
5346,Wild Orchid
5347,Deuces Wild
5348,Hollywood Ending
5349,Spider-Man
5353,Butterflies Are Free
5356,Giant Spider Invasion
5357,Iron Will
5358,Mountains of the Moon
5361,White Fang
5363,New Guy
5364,Unfaithful
5365,Lady and the Duke
5372,Calamity Jane
5373,Cranes Are Flying
5375,Harvey Girls
5377,About a Boy
5378,Star Wars: Episode II - Attack of the Clones
5379,Believer
5380,Importance of Being Earnest
5382,Every Which Way But Loose
5384,I Want to Live!
5385,Last Waltz
5387,Enough
5388,Insomnia
5389,Spirit: Stallion of the Cimarron
5390,CQ
5391,Thirteen Conversations About One Thing
5397,Monkey Business
5398,Requiem for a Heavyweight
5400,Sum of All Fears
5401,Undercover Brother
5404,84 Charing Cross Road
5409,Rapid Fire
5410,Silent Running
5414,Bad Company
5415,Divine Secrets of the Ya-Ya Sisterhood
5416,Cherish
5417,Fast Runner
5418,Bourne Identity
5419,Scooby-Doo
5420,Windtalkers
5421,Dangerous Lives of Altar Boys
5422,Emperor's New Clothes
5423,Gangster No. 1
5424,Harvard Man
5425,Dark Blue World
5427,Caveman
5428,Cheech & Chong's The Corsican Brothers
5433,Silver Bullet
5434,Sorry Number
5435,Hombre
5437,Manhattan Project
5438,Men at Work
5440,She Wore a Yellow Ribbon
5442,V. I. Warshawski
5443,Juwanna Mann
5444,Lilo & Stitch
5445,Minority Report
5446,Rabbit-Proof Fence
5447,Sunshine State
5448,Hey Arnold! The Movie
5449,Mr. Deeds
5450,Lovely & Amazing
5451,Pumpkin
5452,Look Who's Talking Now
5454,Mo' Money
5455,Object of Beauty
5456,Wagons East
5458,Like Mike
5459,Men in Black II
5460,Powerpuff Girls
5461,Me Without You
5462,Crocodile Hunter: Collision Course
5463,Reign of Fire
